Date,Open,High,Low,Close,Adj Close,Volume
1999-12-01,74.750000,76.187500,74.750000,76.187500,62.306026,500000
1999-12-02,76.250000,77.625000,76.250000,77.500000,63.379375,453600
1999-12-03,78.500000,80.687500,78.375000,79.062500,64.657173,669500
1999-12-06,79.187500,79.312500,76.562500,77.000000,62.970482,295100
1999-12-07,77.250000,80.937500,77.250000,80.937500,66.190552,883100
1999-12-08,81.812500,81.812500,80.000000,80.000000,65.423874,732200
1999-12-09,80.750000,82.250000,79.750000,80.000000,65.423874,1205700
1999-12-10,80.000000,82.437500,79.562500,82.000000,67.059464,1386300
1999-12-13,81.500000,82.937500,81.062500,82.062500,67.110580,938500
1999-12-14,81.437500,81.437500,77.812500,78.750000,64.401642,1105800
1999-12-15,77.750000,79.500000,77.750000,79.437500,64.963821,1073800
1999-12-16,79.187500,79.500000,77.750000,78.562500,64.248291,307900
1999-12-17,78.625000,80.562500,78.437500,80.187500,65.577202,542100
1999-12-20,82.000000,83.625000,80.750000,81.875000,66.957214,1302600
1999-12-21,80.625000,83.000000,79.500000,80.937500,66.190552,1189900
1999-12-22,81.000000,81.375000,79.125000,79.687500,65.168289,526800
1999-12-23,81.000000,82.437500,80.687500,81.000000,66.241661,532000
1999-12-27,80.500000,82.875000,80.500000,82.062500,67.110580,389200
1999-12-28,82.062500,85.687500,82.062500,85.000000,69.512817,821800
1999-12-29,85.500000,88.187500,85.375000,88.000000,71.966278,794800
1999-12-30,90.000000,92.875000,89.562500,92.187500,75.390778,969200
1999-12-31,91.937500,94.812500,91.500000,94.187500,77.026405,383500
2000-01-03,94.187500,94.375000,87.750000,88.312500,72.221809,1822600
2000-01-04,87.000000,87.500000,82.250000,82.750000,67.672813,1647700
2000-01-05,80.875000,81.875000,78.375000,78.875000,64.503822,1516600
2000-01-06,78.625000,84.500000,78.625000,82.250000,67.263885,1845100
2000-01-07,83.062500,83.187500,79.875000,82.562500,67.519463,1127400
2000-01-10,81.750000,84.875000,81.750000,84.375000,69.001717,803100
2000-01-11,85.000000,86.250000,84.562500,84.812500,69.359535,808600
2000-01-12,84.125000,86.000000,83.375000,84.375000,69.001717,916100
2000-01-13,85.125000,85.125000,82.875000,84.500000,69.103981,711000
2000-01-14,85.500000,86.937500,85.312500,85.625000,70.024002,607000
2000-01-18,85.000000,89.125000,84.750000,86.875000,71.046234,1095700
2000-01-19,86.875000,89.375000,86.750000,87.562500,71.608444,636900
2000-01-20,87.000000,87.937500,84.875000,85.937500,70.375977,621800
2000-01-21,86.187500,86.187500,84.562500,85.687500,70.171249,542500
2000-01-24,87.500000,87.500000,81.500000,81.750000,66.946754,712900
2000-01-25,83.000000,84.187500,82.375000,83.875000,68.686943,749300
2000-01-26,84.125000,88.500000,84.125000,88.250000,72.269745,1086600
2000-01-27,88.250000,89.937500,87.625000,89.000000,72.883926,702000
2000-01-28,87.500000,88.000000,86.125000,87.000000,71.246078,776800
2000-01-31,87.000000,91.687500,86.500000,91.625000,75.033600,801800
2000-02-01,92.875000,93.000000,90.500000,91.250000,74.726494,813100
2000-02-02,90.750000,91.625000,88.625000,91.125000,74.624146,964700
2000-02-03,90.000000,91.125000,84.812500,85.375000,69.915337,2213300
2000-02-04,87.250000,87.250000,83.562500,84.687500,69.352333,1451700
2000-02-07,84.437500,86.500000,83.500000,85.750000,70.222435,929800
2000-02-08,85.750000,89.625000,85.750000,89.437500,73.242233,1024800
2000-02-09,89.437500,89.437500,86.562500,86.750000,71.041397,397100
2000-02-10,86.750000,87.312500,85.500000,86.625000,70.939003,503200
2000-02-11,86.437500,88.750000,85.000000,85.125000,69.710579,856900
2000-02-14,85.125000,86.875000,84.625000,86.500000,70.836632,627800
2000-02-15,86.250000,86.625000,85.125000,86.500000,70.836632,542400
2000-02-16,86.750000,87.312500,82.875000,82.937500,67.919228,720300
2000-02-17,84.750000,84.750000,81.125000,82.125000,67.253853,895500
2000-02-18,84.500000,84.500000,80.750000,80.812500,66.178993,925500
2000-02-22,81.250000,82.375000,80.687500,81.562500,66.793205,720100
2000-02-23,81.312500,87.000000,81.062500,85.750000,70.222435,702900
2000-02-24,85.812500,89.937500,85.500000,89.625000,73.395737,1199800
2000-02-25,89.437500,94.000000,88.250000,89.250000,73.088684,1333000
2000-02-28,89.250000,89.250000,87.000000,88.000000,72.065033,518000
2000-02-29,88.750000,92.500000,88.000000,92.500000,75.750168,1381200
2000-03-01,93.250000,96.750000,93.187500,94.750000,77.592712,1488900
2000-03-02,95.250000,97.875000,94.125000,96.250000,78.821083,1819200
2000-03-03,97.000000,102.500000,96.750000,102.500000,83.939377,2295900
2000-03-06,102.750000,105.250000,102.375000,103.687500,84.911827,1421000
2000-03-07,103.937500,105.750000,102.437500,104.875000,85.884323,1041300
2000-03-08,105.000000,105.375000,99.687500,101.750000,83.325157,1041100
2000-03-09,101.750000,108.187500,101.250000,107.187500,87.778053,535500
2000-03-10,109.750000,119.000000,108.500000,112.250000,91.923843,2034400
2000-03-13,107.500000,115.500000,106.500000,110.375000,90.388344,1454200
2000-03-14,111.500000,112.875000,103.500000,104.750000,85.781921,653100
2000-03-15,102.500000,105.500000,101.375000,103.562500,84.809479,700300
2000-03-16,103.875000,105.000000,99.250000,103.312500,84.604752,2024800
2000-03-17,104.125000,117.375000,103.250000,116.500000,95.404228,2099400
2000-03-20,117.625000,123.000000,112.562500,113.437500,92.896324,2254000
2000-03-21,111.000000,119.812500,106.500000,118.250000,96.837349,2692800
2000-03-22,114.875000,117.937500,114.812500,117.156197,95.941612,1258900
2000-03-23,116.500000,119.000000,115.125000,119.000000,97.451553,1656900
2000-03-24,119.000000,128.000000,117.687500,121.312500,99.345299,1934400
2000-03-27,118.250000,119.375000,111.750000,112.000000,91.719116,1315000
2000-03-28,109.500000,115.500000,108.500000,113.250000,92.742767,1649400
2000-03-29,114.000000,116.125000,110.750000,114.187500,93.510490,754300
2000-03-30,112.625000,115.000000,105.125000,106.875000,87.522125,1241200
2000-03-31,108.000000,111.875000,103.312500,105.250000,86.191399,1693300
2000-04-03,108.750000,110.812500,105.500000,105.500000,86.396179,1789500
2000-04-04,106.000000,106.250000,91.125000,98.250000,80.458954,3739600
2000-04-05,97.500000,99.625000,93.500000,97.437500,79.793594,3238700
2000-04-06,101.000000,106.000000,100.000000,106.000000,86.805611,1675700
2000-04-07,106.250000,107.250000,101.187500,102.500000,83.939377,1373500
2000-04-10,104.000000,109.125000,103.562500,107.062500,87.675697,1749900
2000-04-11,107.125000,108.312500,104.312500,104.812500,85.833092,1147200
2000-04-12,106.500000,107.250000,96.500000,96.562500,79.076996,2598500
2000-04-13,96.750000,98.125000,92.312500,95.250000,78.002190,3377700
2000-04-14,92.750000,92.750000,79.437500,82.750000,67.765671,4855800
2000-04-17,81.750000,87.750000,81.000000,87.500000,71.655556,3489600
