Date,Open,High,Low,Close,Adj Close,Volume
1999-12-01,38.031250,42.750000,35.281250,41.156250,26.985792,841517800
2000-01-01,41.632801,53.312500,38.687500,49.468750,32.436211,1406932200
2000-02-01,49.187500,58.250000,48.312500,56.500000,37.046551,965312200
2000-03-01,56.437500,72.687500,56.000000,65.968750,43.281086,1131350200
2000-04-01,65.687500,69.531250,54.187500,63.406250,41.599869,1209578800
2000-05-01,63.968750,65.500000,52.562500,62.343750,40.902779,1145907800
2000-06-01,63.093750,70.125000,62.062500,66.843750,43.876884,851667400
2000-07-01,67.062500,73.750000,64.375000,66.750000,43.815342,829139100
2000-08-01,67.062500,75.828102,60.437500,74.875000,49.148682,688110000
2000-09-01,75.625000,75.687500,41.375000,41.562500,27.290628,1467990100
2000-10-01,42.937500,47.000000,35.000000,45.000000,29.547754,1423595100
2000-11-01,44.312500,47.875000,36.000000,38.062500,24.992479,998090900
2000-12-01,38.500000,38.500000,29.812500,30.062500,19.748009,1120692200
2001-01-01,30.687500,38.593700,30.000000,37.000000,24.305244,1211434900
2001-02-01,37.062500,38.234299,28.000000,28.562500,18.762653,909408600
2001-03-01,28.250000,33.687500,24.562500,26.312500,17.294334,1421494900
2001-04-01,26.062500,32.570000,22.250000,30.910000,20.316120,1232602500
2001-05-01,30.770000,32.500000,26.400000,27.010000,17.752777,966714700
2001-06-01,27.260000,31.930000,26.139999,29.250000,19.237091,1008249200
2001-07-01,29.580000,31.000000,27.000000,29.809999,19.605406,965577600
2001-08-01,30.620001,32.230000,26.879999,27.959999,18.388697,951559900
2001-09-01,27.559999,28.090000,18.959999,20.440001,13.451330,1066764600
2001-10-01,20.209999,26.500000,19.080000,24.420000,16.070518,1237428800
2001-11-01,24.530001,32.990002,24.250000,32.660000,21.493172,1113379500
2001-12-01,32.290001,34.849998,31.410000,31.450001,20.712631,851932500
2002-01-01,31.900000,36.779999,31.559999,35.040001,23.076963,1104847100
2002-02-01,34.820000,35.070000,28.500000,28.549999,18.802721,958632000
2002-03-01,29.090000,34.250000,28.990000,30.410000,20.039490,923979300
2002-04-01,30.139999,31.450001,27.510000,28.610001,18.853333,977552800
2002-05-01,28.570000,31.360001,25.559999,27.620001,18.200943,976795600
2002-06-01,27.430000,28.200001,17.450001,18.270000,12.048161,1334010600
2002-07-01,18.350000,19.879999,16.260000,18.790001,12.391074,1507029200
2002-08-01,18.719999,19.670000,15.820000,16.670000,10.993041,1182004600
2002-09-01,16.469999,17.040001,13.670000,13.890000,9.170741,1253168200
2002-10-01,14.050000,17.510000,12.950000,17.299999,11.422161,1881026700
2002-11-01,17.100000,21.299999,16.910000,20.879999,13.785823,1250526600
2002-12-01,21.879999,22.090000,15.420000,15.570000,10.290910,1176184400
2003-01-01,16.020000,18.010000,15.140000,15.660000,10.350395,1296861600
2003-02-01,15.650000,17.290001,14.880000,17.250000,11.401296,972981900
2003-03-01,17.129999,19.010000,15.590000,16.280001,10.773960,1292712700
2003-04-01,16.379999,19.559999,16.280001,18.400000,12.176956,1222054300
2003-05-01,18.370001,21.010000,18.299999,20.820000,13.778490,1286127600
2003-06-01,21.000000,22.920000,19.990000,20.809999,13.786364,1356186800
2003-07-01,20.870001,25.500000,20.510000,24.889999,16.489305,1431224400
