Date,Open,High,Low,Close,Adj Close,Volume
1999-12-01,102.562500,122.125000,102.250000,107.875000,73.609703,158626300
2000-01-01,112.437500,124.750000,109.625000,112.250000,76.595032,175259600
2000-02-01,112.375000,119.750000,100.937500,102.750000,70.112610,133524400
2000-03-01,102.000000,128.250000,99.500000,118.375000,80.859512,194329000
2000-04-01,120.000000,128.000000,101.250000,111.500000,76.163361,168464800
2000-05-01,112.500000,113.625000,102.000000,107.312500,73.302979,123803200
2000-06-01,107.562500,122.312500,105.500000,109.562500,74.930176,136216300
2000-07-01,108.750000,117.812500,100.000000,112.250000,76.768181,150130400
2000-08-01,112.000000,134.250000,110.250000,132.015594,90.285927,121998000
2000-09-01,133.062500,134.937500,110.250000,112.625000,77.110832,107468400
2000-10-01,112.625000,119.625000,86.937500,98.500000,67.439865,223510000
2000-11-01,98.437500,104.375000,91.625000,93.500000,64.016518,130411900
2000-12-01,94.437500,104.750000,80.062500,85.000000,58.270878,167790700
2001-01-01,84.500000,116.750000,83.750000,112.000000,76.780464,198962600
2001-02-01,112.400002,118.639999,99.099998,99.900002,68.485458,156438900
2001-03-01,99.300003,108.400002,87.650002,96.180000,66.010399,254550000
2001-04-01,97.449997,118.050003,90.050003,115.139999,79.023018,226210900
2001-05-01,115.849998,119.900002,110.959999,111.800003,76.730728,159356200
2001-06-01,112.500000,119.000000,111.099998,113.500000,77.991661,142929700
2001-07-01,113.500000,115.400002,101.559998,105.209999,72.295174,161016400
2001-08-01,105.349998,110.089996,98.860001,99.949997,68.680794,143401500
2001-09-01,100.150002,103.129997,87.489998,91.720001,63.108685,189312500
2001-10-01,91.720001,112.099998,91.339996,108.070000,74.358421,224351500
2001-11-01,107.250000,117.000000,106.900002,115.589996,79.532593,135136300
2001-12-01,114.800003,124.699997,113.209999,120.959999,83.330147,133393800
2002-01-01,120.599998,126.389999,101.000000,107.889999,74.326134,193562900
2002-02-01,107.639999,109.300003,95.760002,98.120003,67.595566,172321000
2002-03-01,98.599998,108.849998,98.500000,104.000000,71.740791,151268500
2002-04-01,104.000000,104.000000,83.339996,83.760002,57.778950,246503300
2002-05-01,83.849998,86.489998,75.919998,80.449997,55.495659,172738400
2002-06-01,80.750000,80.949997,66.099998,72.000000,49.764259,190980700
2002-07-01,72.010002,74.199997,65.699997,70.400002,48.658409,246256900
2002-08-01,70.400002,82.849998,65.849998,75.379997,52.100437,166322300
2002-09-01,74.199997,77.500000,57.990002,58.310001,40.391392,185664400
2002-10-01,59.200001,79.790001,54.009998,78.940002,54.681808,285626300
2002-11-01,78.900002,88.110001,76.699997,86.919998,60.209557,184438100
2002-12-01,88.599998,89.459999,75.599998,77.500000,53.783077,151563500
2003-01-01,78.800003,88.949997,77.019997,78.199997,54.268864,193933500
2003-02-01,78.199997,80.050003,74.309998,77.949997,54.095390,145672700
